,6-1,6-2,6-3,6-4,6-5,6-6,6-7,6-8,6-9,6-10,6-11,6-12,6-13,6-14,6-15,6-16,6-17,6-18,6-19,6-20,6-21,6-22,6-23,6-24,6-25,6-26,6-27,6-28,6-29,6-30,6-31,7-1,7-2,7-3,7-4,7-5,7-6,7-7,7-8,7-9,7-10,7-11,7-12,7-13,7-14,7-15,7-16,7-17,7-18,7-19,7-20,7-21,7-22,7-23,7-24,7-25,7-26,7-27,7-28,7-29,7-30,7-31,8-1,8-2,8-3,8-4,8-5,8-6,8-7,8-8,8-9,8-10,8-11,8-12,8-13,8-14,8-15,8-16,8-17,8-18,8-19,8-20,8-21,8-22,8-23,8-24,8-25,8-26,8-27,8-28,8-29,8-30,8-31
Xavier Harris Line,77.92851539032132,83.71118547689234,78.3536881677461,75.44914071530143,71.6756875975363,75.41141218204532,80.88354159574911,94.25188715797398,85.3734141167525,96.2534453877173,73.82761861008935,83.40875591195822,90.4214646494475,86.6455918131356,70.58174085472633,71.63789583540094,96.4658181993386,76.53369203367426,95.18771797212209,88.10842055110867,76.14493443472831,92.86928007447234,89.64104702954876,75.2852906717229,86.47915897897028,87.46556584781177,84.82414198447722,70.0170750384623,89.62137835898265,95.80103706887748,77.75414309105791,94.47154555850535,80.37116926848918,101.72975264835272,88.0975909818718,87.53873739697951,83.64624081185922,89.11002338398323,88.08251072557945,84.76177124566767,99.94353052614667,80.47307093626121,86.9167016883355,103.93748213732124,79.46038815440731,81.40957912862588,81.83872252179253,79.27943099375312,100.94501028289484,95.79938554794204,87.07153107218768,102.67764009928575,76.91119082621961,77.19226240580775,87.49741205827043,93.91458868748047,82.85973726760635,92.92512829520648,96.92202682838668,102.84679828893915,82.7336672023322,77.80435083713742,92.78624082255052,78.91648263866425,77.23618488593647,93.2001600931101,96.69594527745872,79.6073282438197,96.76881685380194,87.99072461687967,86.60705617312195,100.83267728627852,74.5664932155332,88.18056527795365,82.19850898246887,91.11725061763588,89.33192618454905,78.98684470654854,87.95199516265856,85.53302499740808,80.11940709317122,90.67584795873742,96.32787092336334,79.21774123128083,84.31302719731802,75.01885886146499,97.51284332584,99.96544156076712,75.58381007872909,95.34975474534654,93.5355967331153,101.78893005100691,78.67257070563927
Kevin Young Line,92.59560861310318,96.79770249696227,79.50116158291044,94.12423291531977,71.56947803765956,73.00219611338116,91.94444641554928,87.98385486423709,88.86627838837893,81.46447638284239,75.73892829167886,76.03847183952071,95.2106756707232,71.05911653826055,85.03792735585604,78.98251093790819,92.76972257939188,84.42830521823706,90.61369522376546,80.59960100685088,82.4056260845958,89.88981692862026,74.2262696401842,85.54494984250775,87.26380033248029,71.15100419188254,82.5559981032808,73.62313017079087,86.40944643764634,82.0817108789034,94.53780885329586,87.76407389784583,79.24600464717355,96.48220927527476,94.24581195708733,86.81926596429307,87.20497129518925,83.66633607953341,101.9982565369307,102.9700823656024,86.38258118118243,101.44083325081832,78.54442769331082,77.55446499471891,87.31091408516912,100.9689535141178,78.88467199998783,79.5455226155169,81.19718838700219,83.0411007167207,93.41169420571563,85.9258021744944,76.64702897850161,83.26213811723085,94.79330119163927,100.38601489875552,84.77373676728853,99.4997290533672,85.17308066543626,76.64627171353018,96.5078289994961,98.76445957406244,88.2779978756546,101.22554896921687,82.08761182745357,75.47295259575529,100.1483735799108,95.4289044247503,83.8668281529875,80.22475705355725,94.7816469033966,86.14162255712638,80.80731322018282,86.31187589399585,80.30627030529514,76.68782447760313,80.25194512673853,80.89071383142273,76.04080047518318,89.62025888416616,89.43837741925294,92.3259628684635,99.17573489068783,100.06765165749889,94.34774691963938,91.20460208212091,82.34005994229011,92.95568893287717,102.44523682680256,77.44236698236988,94.81185321482434,75.19293722401427,91.44769499963805
Lois Reves Line,77.92598896594762,85.37313255821962,93.5860818803206,75.44669160017173,74.13596865044764,78.11311299115465,71.14620746272259,96.77124087899314,92.599563945023,71.15810283030302,93.30385887370264,80.91043920103144,93.69332670172936,86.5516622357502,95.57062012432247,73.82592663917795,92.58827754988198,70.03888264708556,88.63993429923467,91.0187009285642,87.05782072623464,94.54858124545916,89.16674517626427,91.94796578804797,70.72932705828863,94.77558141976728,88.75987069097813,89.20070349120863,82.69565231205989,73.6432705029315,79.40016066332896,93.50953126028762,93.34680140665004,87.79464307137476,88.00950486631768,96.6467985754786,93.10492268714152,93.47174718873242,76.67066144228664,93.69772221469194,81.64166745765067,101.91841974881598,94.43965797806784,95.31017346210903,86.07749819819519,101.33088514522788,83.52991225706525,95.02419635931358,94.79247209233976,89.49516899387518,97.12504182298274,80.21866299622943,99.36108614421228,85.3102950542602,93.27308403247804,99.08867847265276,99.87840666241732,80.00273065884042,90.7933328332255,80.79988413395662,84.97461626426231,94.1456128711104,92.5706659840858,94.02001391056464,90.16314048731202,98.87907074378197,97.98998460566928,96.89289571602066,96.50670147413231,96.67990869125056,94.31570988344308,87.38681658398346,74.64214244619517,86.0743199813171,76.4611313784017,94.5998948022528,89.4359479608073,86.75030627992827,77.2109576837352,91.59203548257024,82.53713493531005,88.99944943656463,74.60298813807725,75.58119951690877,98.71453579275824,102.16114463318954,92.71376338246888,78.63614178565132,96.2773898473227,88.18754725222928,102.16963059412792,88.2808467866262,77.5479204294465
Lyla Johnson Line,81.50935297784159,87.25093165766252,93.61524327458788,95.745920062592,96.57470225463209,94.15077179795024,70.54744678850345,80.46302514636382,80.71657265755647,88.99480491687123,74.63613873702454,91.0504822545132,72.16525970179529,88.62835179198828,75.37099140827111,88.02360998204469,81.56001805789954,93.90310163839769,70.86395786584626,94.5084604060686,70.70387752874625,92.05371374076168,88.027598981635,80.23510679187189,93.80519194344592,72.09673874981172,89.76607790137477,71.04012815033049,71.23065717492392,70.32783560297521,72.90692643197919,96.76918799418206,93.01464258327354,103.62777997898829,93.68674145466449,90.01718799041694,82.43007628780565,102.81255853322338,85.03408593709113,79.84961789969336,85.30113554370371,80.33308490045206,87.21326051690511,98.50831199640736,103.2940682474526,102.29237829454578,80.0316795355752,103.42340252547284,81.21516362102038,99.99153465438695,85.93208703051843,83.52838086248555,89.13060603320966,77.16874663573958,93.65440714086265,99.53636328322246,103.33586906345474,81.99442423829979,99.2111888986383,100.27223367745884,92.24764928465108,98.1199783124739,79.42536828166045,75.60432294859473,86.83822629496628,89.15657299876925,93.13634787879838,76.50189748173963,85.32252815275723,95.63810760506124,95.0531615583555,78.62532946362468,78.22260566855526,86.99855059682362,91.54101290950672,82.01851143897893,100.97843695019836,82.89060404002787,102.89317018424708,85.18144372891247,96.85643453770176,102.87243995173164,74.30019809506182,91.95360589378166,84.45892318128844,97.32404302303598,77.24243766656356,97.48693759364748,76.44429975971913,77.1846152076716,100.71528238400168,92.95972722033495,86.86301913284525
Marion Hayes Line,91.75088893340144,89.21044442866531,91.87471069216234,85.38655134281568,87.00453426099867,95.44479237650653,70.54686610732413,90.05580077181467,94.47289513698132,77.26273433348128,82.0840274790144,94.7688138696773,70.18899833060702,85.35329500927156,76.38134039680361,73.87978067202408,70.01349033532128,80.4078456793867,77.7062768523386,86.36648612953047,77.61580760455207,91.27181719786114,78.06079830202455,79.20948287416658,75.44014913055229,78.72822951858919,90.38374100564556,75.8032712565204,91.4981287294433,95.65030259956768,81.56542921536607,101.2606291507562,80.07316108320651,89.25015476352962,102.30025012231692,89.31461240430153,93.51495863887104,76.67619865212552,81.12621930785045,102.66971768296018,83.45014908187973,96.072890620184,93.22125046896036,92.0109608111188,93.9918543237441,97.62531084805131,91.9609865380218,85.73672883497053,79.46801206814666,89.16021653135267,77.27294602481774,76.15992130967567,84.60329688770597,93.53221771605476,99.81608001775454,85.92582393080463,100.75691584093978,90.76267434260907,81.28434033234129,86.7654443973336,93.13314301906942,94.0066619960364,78.63447130615164,75.44035947561717,82.86715204774619,88.84386596365366,83.76456348185596,96.97380434405692,85.1953770787429,78.41164654290762,93.4480123543789,81.34737489605152,99.93501843596428,75.39973157819102,82.5742060058984,76.31598335180928,94.88628820321804,98.16941828007222,77.92012066498593,80.35926892613365,77.20658057412203,78.31172605098303,83.31847280739007,94.646921453598,98.65054417518954,92.78209956489096,99.08374609166452,93.88849328851596,99.78080865577252,86.4876272741701,82.60098799710664,96.65161817911022,95.43695644324312
Randy Moats Line,83.78151982896532,80.71485639560066,73.74994697626366,79.43006806119367,84.66843332125023,86.2383665168925,91.2381526492943,94.88458271741762,88.74471053956303,96.63263148937708,88.31308358644611,87.10188181604835,76.16526055573243,82.97526474284159,75.3294421965635,83.96899603406688,89.33597754370922,78.37910384009737,71.00137468169228,75.51382726858219,90.49638069476572,91.11464009265364,70.52450159583593,87.98432517988303,73.43267737873367,73.17737472467901,84.08478045474527,91.59080562614368,82.67279323145777,96.33681918046278,73.71101245749311,94.1661757129045,78.14230059442131,101.38526133666971,95.05292631454388,94.4264327846804,87.974803012217,85.94237324404101,94.09533117664964,90.51994275359012,78.5087894377266,80.7577841000129,92.1402620880594,79.79276667757499,95.31139392816208,90.868149023177,85.78550603228314,90.2566014038572,102.97923764868682,91.1492987776114,85.02825205224396,100.4204615728317,93.6702543990982,87.6620539611272,79.7653287918662,82.42107699848594,77.09674898232265,80.19450281606271,90.67134421549544,88.20073004728972,94.8464954002086,98.47554997381472,91.45703576060892,75.35540487481815,97.06919625970392,97.90684656268677,95.38384337371345,84.21834026339465,82.74928527223452,75.08355959121994,81.58048874721709,90.3829978667994,97.00424299306694,101.51312867214996,97.87648297657184,77.87797039815712,95.16749610789206,85.63878386768245,97.29675437030198,98.27454829356448,92.44011812269326,91.21147156817658,82.77294893369043,76.23289588326217,90.39337049604356,81.05680373226632,101.86081600234688,97.34902759211414,85.22906161935933,92.23323364808228,86.59584526373466,75.62445986886826,95.28275119344522
Richard Carty Line,93.94114286568114,73.96504013277521,87.80294483182267,79.37440285185238,81.51992376030303,88.1514366251678,76.71631097229532,87.29013870078516,92.9391685399219,70.74105435120049,70.8758043053993,80.13336253210068,77.68739709905523,92.79436325859362,94.84765349554772,76.06810498778573,70.57751148741353,95.28961828517312,89.98113587474961,79.12759860844054,76.38088084674561,94.807273669621,75.30830126199758,71.71333150911369,80.241507697149,78.1742055829631,78.07278648022228,73.81646507927341,75.12282152772643,90.22529631130912,86.87508797124299,91.37192012333122,81.11721825444003,78.69556181305245,83.59159292331408,91.97909735826138,88.62795589479154,102.44429475072948,97.14106184633314,98.07770830497633,96.53312497164184,99.24061127458504,89.85569959739648,88.39336269590532,93.50746453539315,102.64910632609264,86.06095502883814,102.09545755204728,103.21819314491476,76.56774020576184,95.16242286011294,86.76720849385171,98.70215005832478,91.7213331472786,89.48799874593041,82.35637548845611,92.05783065613484,101.69452599386226,78.13975067755513,80.22485915340413,100.83620241620623,103.88852903453304,86.86681116635174,86.51939416310665,80.34126370184052,82.2098496383813,84.14827472941154,95.09927302689914,96.71698083491464,98.0000615729462,74.1229041364885,99.15941414825136,85.7693719954182,89.62059552522652,94.57097000014689,101.81161900632335,99.25599608265875,75.57065008089714,86.38982914273755,92.75799107350934,77.15650183858088,85.25373842444986,83.23710567516505,74.07058292682264,84.15027554731454,98.57184068141598,81.96608489141062,82.14203270763781,99.23329999685087,100.85096212101033,88.35391573652082,81.90602280245835,87.18710993818134
Teresa Guignard Line,77.76075291352232,96.43251383388524,88.8761548095944,86.61274499221604,90.83549304156466,93.78390147383232,81.29619439979558,76.92087699051419,87.87341081588227,80.26940794002891,78.51762676682097,79.85698188436167,85.72001855269261,92.08801710390574,96.76836735238206,86.52884297773323,94.37690417537124,71.00865521480674,90.8447345868205,70.21596195998553,90.69373471769642,91.03639448963982,95.47729672724414,72.41737469362852,81.11904455255589,96.02664927433834,81.0015627994398,70.60990994459117,83.67181517883755,91.33035484486436,81.1290787869645,98.03869083333088,100.8033126564358,82.42280727169677,88.02562579732297,83.6049161831813,90.08054186759504,98.7862572995307,79.63991239147313,77.57893930188534,88.55562653636704,78.59986634222822,87.18509190283136,102.17334633311802,83.21261419089961,99.16337996217317,82.23646890347642,102.36501253923184,103.71316439314566,91.0199716000994,86.84117514085482,80.8032547944288,94.15580570888514,80.28250741182578,100.71893165987026,92.15447302161752,97.08991821580904,100.08408327161632,78.84431280764964,92.5054465227451,82.43541348492685,78.69199741868894,84.44961856478574,92.022754382583,87.72297491586254,94.7524372527936,88.39927614283783,101.08365539342694,74.86703175508956,80.28054435311223,89.35360045511855,74.57592815744349,100.87133359648868,83.04158129436156,95.75815443265626,81.62910993752405,86.60002663221027,87.48184030355631,75.8622558550468,74.25660579084632,79.83836753895277,101.36166593288095,91.41028188858212,79.8287017745883,95.92181842115365,102.7688782531946,74.38258272308198,101.48756948613703,95.75341460336917,86.64291317621156,88.85317853377391,82.57566083108142,77.00216524467186
Debbie Hall Line,80.19939666918393,77.32633934960022,72.9681256324732,89.55041347250511,90.69167464791016,79.97912605837922,70.78970836136148,89.6404780028166,83.32836350556181,87.5634618981642,89.45518689568115,80.42651872751553,72.92457618096508,83.796823297123,74.74564328503929,80.90915924993973,82.43489022579473,76.60926053755492,77.66669923185793,78.8472856753501,95.06844739724777,77.22036433904988,84.09844227231065,94.65801415861748,79.33888510948994,79.10967690997353,73.85336184497086,79.85174120180889,89.29150466700779,84.27825383561026,86.44982645353419,79.23654940486465,84.28235253260692,93.98978060470358,100.30578096106636,98.6440390894442,91.16827473324646,97.86748246533486,96.7237870306257,97.47331953096858,83.94517050662681,77.52223038308658,100.32667798633037,103.08279400393263,76.40805608528032,85.43557309671364,89.34826642118887,89.07025320831673,85.04400432990185,76.9967030540164,103.38006577203868,85.34698591428807,81.63429805949865,79.72229002523193,95.10961789705286,100.60915619494456,89.49724556518456,90.00340841349579,99.0663863389993,97.3900657457014,88.9977053201781,90.54771305298074,90.82903049449068,83.52732501011248,93.01414191324236,92.09642653912688,89.81172615211642,84.27701786375319,97.49434222980592,91.96485891409095,100.94328657754916,80.47829758285448,77.95201355727619,98.28849257356345,84.7997211386431,86.82752508632124,77.28135037930265,90.31064737068206,75.19647138838349,86.9363204395114,94.88908710771238,86.54794592659974,90.47313955951115,78.22120219689886,84.05053500505856,94.14640458326376,101.9915306204058,100.07124059296474,100.37722519254488,87.11067346244266,87.28642099614216,95.00270182194438,77.56746325670969
Timothy Rodgers Line,79.79867515821553,75.4034496740006,88.32985772538353,84.12105121879884,95.85660201910171,74.09620310360023,87.59586629560029,76.00701086874228,77.20541735999035,83.74457283122177,92.668383010772,86.61755526749837,76.38794560210614,76.92189848779482,74.82770734235092,81.61977978323826,89.44352106309263,79.23665079511981,96.14984925109675,79.39529244366658,96.93567795834788,72.15137543496488,87.05977525419463,70.62296679071632,95.01907823725492,81.0020298255311,81.92781974183522,77.07909893518863,72.918915875897,88.34245540683867,78.41437414986363,102.20508891810584,93.9400995722327,78.59691734173893,83.47064799114155,81.78092345795663,83.03287167602784,101.54376710946858,98.97099121648338,101.07068271769802,93.26235566162632,82.96440176983978,95.9227773063939,93.19056561408624,86.76305031226468,103.558835289171,96.48632601115536,85.66633909168037,82.42691219235505,78.484559282377,93.50330622387122,98.4951620907706,78.7932238314081,91.32459824249096,97.57482331478498,81.95477858923354,88.47465045372321,87.77488755652107,102.42938142260002,100.37964369355905,101.65751351320058,79.55509353068668,98.7787977972954,102.90348587299503,74.29143358809652,88.65789019518517,91.99833524704074,81.08774437897237,76.90162700058161,91.16813078749531,77.56934686262677,100.01585340788426,78.46476194720965,89.6013179296066,99.21039912805556,81.27773655628596,93.21595007032758,82.0435141078594,86.23128683105512,78.58277640425318,82.96041957436184,79.43340699800495,98.24317797456172,85.77026567882393,100.63150172320928,79.74432692982207,91.98707480293858,74.76761848232834,101.75594905119527,90.85925238878576,99.2635250162581,77.37536734415427,98.34200085501315
Andre Nixon Line,75.25200953386928,88.74673063613011,82.90065191281019,89.24058930719082,91.80256119992848,71.75501878409639,90.85733455217644,71.08819756332696,90.93658470189138,79.68148279817613,72.23489526685715,84.36199780596966,87.93850420329271,83.99448047925745,86.93663415544383,83.88271440766461,88.69357536332366,85.82540718495393,77.49036367175685,78.16266893363436,80.9210979216633,91.75401761972373,85.13487044614867,75.51859726608998,73.22130514941809,75.2678671506642,76.13071908021341,87.3690845948763,96.85354958465832,73.9998915505439,95.20704113343656,96.9474073549378,78.6971083427948,79.8369861484211,78.0840682381168,101.54773757332892,80.0091749463842,83.38046652897268,101.15934122823488,81.58513357549099,97.37957368415164,91.77804101575217,95.7216231081578,79.86159138598802,77.89047980160453,93.52511419485478,87.41909336014632,76.67311260407693,98.68968394649218,76.99526656114078,85.51987509803763,80.22945709614017,79.89390964776155,91.00344869824212,96.47734105874632,103.55169063130384,82.79504691379377,97.71032758860682,98.54327927795693,80.22836754372176,102.1509799400279,101.23543679748956,82.64279795708956,84.58122642494212,83.74909824853638,91.54728740241954,93.1617908973389,100.30164693820188,97.9272982207009,94.88717066883272,82.07020199029185,75.21116230726179,90.21836422019535,99.247076063834,89.50130445246101,89.00165476209314,81.89399052761951,76.62144429729483,91.01360712233536,96.2028982837518,91.93317809926585,82.94000945105695,85.18958482416897,76.43824887261711,96.2263127345494,87.76423462667714,84.46891925221996,82.79882699455008,98.34236933817957,89.79992347915609,81.0551478603456,76.45646685449522,82.81053976145193
Buford Deno Line,92.01328276455196,75.00927738422,78.81528313748203,94.10841732478411,77.73515170102723,96.88020677617276,76.6684198019884,78.09744520779142,92.8369767528626,93.33265858812888,79.7191774306811,91.15186215931666,77.3033618453999,83.35390334940504,72.36989271043133,80.0355177009521,83.29524746643824,87.40210268522875,72.8291139805651,70.64004130182256,82.1954192043263,76.90704779420464,84.04120069756998,83.64495250055953,87.17622910811458,92.84555967341774,75.13743688095414,80.38187688113186,83.31877710513507,85.60244519237851,78.85722267481646,102.92852466833402,93.45013742207506,85.45734300745676,91.25702750873812,89.5929858680692,97.17882772750912,100.45194944851104,87.51989454257397,76.07549269129947,81.1302098355058,79.54996512832133,94.17312004573895,85.19907761574848,81.55601720342507,89.8917858332772,82.8088596712919,79.53467477633323,96.11092247985728,82.43473993339822,89.30376280888056,82.68199788528895,82.76815805594494,103.99711982624152,91.3252569010827,82.70611589067235,78.97246916037307,87.47068673105585,92.05535044302366,78.94452607523918,101.17089403932911,100.28671158087316,91.99705673547072,77.9514185400147,95.84050447741984,85.30611233365069,79.90510312849173,77.3580697563611,92.69466086010988,76.62894614292114,99.58558782913629,97.65383945898,99.74511250748724,76.3765001947813,86.56298499382984,84.63409394502214,85.50762840429017,80.9272654700657,83.26679686963126,92.12012247536558,101.50286129566196,97.25975413463344,94.26588899424382,99.783993095804,83.99770963173542,88.17141014147391,80.1591715205573,94.40897075111796,86.3078810255277,81.95383151439174,93.45463294838284,89.04575318042815,90.64098011640075
James Mercado Line,84.14399826057249,81.61250038493584,91.16396766810831,78.91849160825431,86.06500293662451,81.3210543518835,93.82412146303562,92.47259769422448,74.73273175055796,76.9618205684541,96.42892315728196,94.02886012447128,79.9682665754406,91.12254452857468,78.68178946747614,84.83737257412385,85.74414355039089,80.9593792784397,88.89248174748401,80.18904663497305,96.2008148193384,76.41586068784831,71.96085603483643,95.5968703896788,92.59405548276604,94.4775619355967,96.34797668488562,96.4754228004872,88.14035488723269,71.8346385091482,95.8259914098607,77.12980934360463,77.57049399851479,101.73650292636788,85.92811159075922,102.399017454006,100.84666928011566,99.66166375267493,103.1699621539634,90.92268194221448,76.52574959772652,98.8629569249444,76.00685179635077,99.90512596651268,85.16204415260528,100.1067152068428,86.67364216524096,96.32843307793426,85.78896336058942,81.06971331232599,85.50315118679032,96.06681369628902,85.5329532298569,89.65106724123078,90.33243746665252,91.33405983942282,81.98669608913326,81.48787320672909,86.1916376500605,96.69381098258096,80.79053039942721,100.91385028399982,90.40908563711017,89.45093528515804,99.03976213592873,87.78902816474306,94.8671582119621,92.06566020944376,87.78015202716898,101.1431841203962,74.44811146329589,93.1159075282888,88.19281786401342,97.74524304415604,97.6133111623024,93.49737916442088,83.28660977302346,84.3370965943009,80.94964348121117,86.9561386943457,84.7238773176935,90.90907960107852,99.99870477113392,77.8881275995185,86.81129358004256,80.58187757990356,101.59336261499818,100.24876657673356,74.30449973795682,81.47070474417474,90.30889285363904,82.70992956772594,88.76146617689659
Mario Laberge Line,88.7611160435364,73.995991076137,75.71297519518087,73.92437901685344,74.9646767528008,86.2480822518759,77.69442666323127,78.76351822164457,84.6358770939931,81.4159115293699,77.48312195579447,77.25060012136404,80.86628193366596,79.44823964880871,76.28592827524574,94.90795293811412,83.44937641889214,75.15815009623154,74.16067681336199,70.42697541007317,84.32431268024061,77.0510381429396,86.30917847815893,85.1963770664713,87.99553564337387,79.7208836123265,92.07131685106616,70.10441815861753,92.45855130855033,89.06246537162866,86.64629592651941,89.79416858399155,79.349018877901,93.27898793216347,79.3555142371501,82.84157826015282,100.89062255823968,102.73124923556593,93.66309829548742,83.92765853386736,100.9606275071885,92.7971801142752,78.11552171160471,76.48101650911826,87.78235800037442,86.20657779106536,96.65319961554005,98.52862190649762,80.77897871410671,100.81494184571405,83.33836852714555,97.36231697888412,91.87803942512132,84.13803495473618,92.50791192002043,90.757482252264,85.77461041077936,89.27272691342256,94.8723839528934,76.68672347254066,82.3181570078482,87.56781364978316,80.54153037203037,84.34456803382619,102.98374186881648,97.97697503241132,94.15720438581432,81.6406881326103,86.946411531018,80.78322042945234,95.45867034485283,79.06502237250629,79.5984479906523,95.55433035049371,83.87927883966611,87.67062097111346,84.12544731083649,100.97074820403972,86.66953154650935,97.3687651279394,101.22990896806004,96.46175716901492,85.25768111603139,93.88041314904224,75.82371033525017,89.85879175067812,87.70348383551067,101.78348254480464,74.97413252357825,84.94856436516122,76.48480173804569,87.94758514784479,74.12740045986043
Edith Frost Line,87.25630356218387,74.38500849219605,86.0673949841391,79.99389145158969,85.3651287126277,77.57336620434654,88.03534849122536,71.53954241441245,96.19202143892562,73.65202915174156,93.1475468738344,80.32753745592197,87.95709398623933,93.0623336552206,79.80489511257221,75.66855026641353,96.1224026948917,84.65682205286294,82.07635474613373,91.85925987629068,74.99561105012445,82.26537837729285,95.48500474291382,71.67864431638982,75.82302021382088,75.54193558444196,74.49425620536836,90.03456171650461,94.81437417257304,91.3356247541342,89.21403943216797,76.27852374148424,79.92921331138986,86.46499903561082,80.70685056169285,78.55837092948093,82.64158856124237,96.30052493453368,78.67809940314797,77.58251175539108,88.36165222881166,95.85794401413447,77.57049161428915,96.5718495438917,81.94840187867823,95.19081509639312,100.0171604598049,94.7585378644113,95.1550035360523,84.59871634115119,89.62096109904279,76.36217820938094,93.31813202228092,85.81275741426037,96.69365251288514,82.9474216962427,103.80708804948593,99.52061416047177,97.38293892429552,84.42278663873178,85.15791220849042,84.16147893661676,76.06334613706909,82.6345172543148,83.14714760543703,86.79803209663166,79.22554772642175,75.408893954925,95.71769644166253,95.86266632611606,79.44707314968608,85.2802807089894,84.98120475879972,87.07780377750939,75.03696002882275,85.31819574981003,90.94812233253889,85.11170920618386,94.2024000236164,94.0981829521996,83.42510714195623,78.33628334112782,89.38027000248003,85.07885361267542,101.190703550915,90.99588957242368,87.73275744439096,102.6599133970624,74.72320625497731,89.50395630852724,100.46529276157226,91.75692365290216,94.6188805988262
Steven Marschke Line,73.8625737498293,96.43289223851748,86.60557652295319,86.56660137556311,79.12729369480586,86.10864059537452,72.57999515542505,94.28692321410888,73.36318473825978,77.84137098323687,95.89737172030544,88.07146170218158,88.4873721323628,73.6803148619311,94.7529534207204,95.93021737093116,70.10177636228754,74.2359277492817,75.61219882392292,76.49567866792901,71.51108788978372,95.0969914205224,70.06406083377246,84.92548628761402,82.33088240628976,87.8753316607726,74.74522331980802,91.21574340228368,84.81198843453105,95.1937107033072,93.8010343133998,85.18846322690703,81.41394664881408,92.87323369767115,86.59873743021885,94.2602346229713,85.29362666261297,92.0255730057583,91.39155532046703,89.27561204057994,81.40611112082513,93.9977566384467,95.62134535135748,86.25762846562523,87.85227722764628,86.8239253965907,76.62067360340158,86.19968776201982,80.59914769727173,77.15859325643609,77.67784976159334,96.98906097443415,89.16804512974147,94.3739928244436,79.18232463253925,99.11483033075012,100.99173781118458,87.48500905020627,86.9260015739533,101.74045124718128,90.56183303640458,78.84563964348891,93.56834764784315,78.15175486085506,101.42392411212872,102.88643634523063,87.0172010774998,80.50783588618378,77.01756991325762,76.52227706240804,98.84915343506904,77.00339001158632,83.18960296314305,93.6486671328485,83.43727906293088,98.31491558253111,88.7572310785446,88.59109177400197,80.02816651340801,76.2078455264893,102.98090404660968,85.55208393644266,93.79184829842276,89.36493229051409,98.03059842467248,82.17372728707535,82.13253645189123,78.82504417290039,101.46681703724444,80.57479385243613,92.54077495232416,94.38698252955862,96.33196950921972
Leroy Allen Line,76.00443128421297,74.90744582174655,90.54121694769532,75.162733960662,83.95427431447257,96.00451715625395,70.66830611161227,86.83442402013996,71.64377101763455,95.02228385269436,70.55259375088085,88.13788409948788,77.42399014274163,81.14223658035868,84.34125631319142,73.85039236484621,79.49407041915029,76.57649202225383,80.80103348376984,80.23033497154638,78.53132736858683,94.90964624412204,75.95879168650009,78.98627214751997,84.08230467463876,94.32796444760936,82.88534038285388,71.54807183138085,89.42741181934348,75.36052542030154,79.31371788314016,90.17172445024752,94.7414157292184,88.58516698792873,80.7694811277571,91.99841657912292,89.42099442175322,83.93352501721478,92.27986236056812,97.75148197118456,95.75009692262168,77.53370038786741,98.86596813866996,103.74058629748916,79.20340418159688,95.71783291572692,100.03948997179543,86.10296933838401,78.4483944046131,96.68732803351436,99.34863893724744,90.311126351078,90.29464488669458,77.75594993840096,100.61935673097346,88.87550417947506,95.73097147809212,96.16626529452532,87.30051941301485,81.37486487229029,82.50189536274203,79.9660974109797,82.6004204439823,89.8145291137668,95.55181820470588,76.8175568323528,86.66856893996328,77.03761340523262,77.62029271240382,88.54669778220779,80.87012037858568,79.58571490231809,92.7942016471404,75.67688205606203,81.06878309220609,100.08024019000956,86.90349752181777,77.58174966985506,93.26756576187466,98.58528031985269,87.9051377272858,89.50303175343558,96.83731895846914,85.46494856822358,102.73709986125591,97.02865028509952,79.7924703331781,82.6182661443272,95.65796195614632,88.42579360332893,87.87392807179275,98.5361388515582,84.98168976498307
